,season,holiday,workingday,casual,registered,count,date,hour,weekday,month
10433,Winter,0,0,1,14,15,2012/12/1,3,Saturday,December
10434,Winter,0,0,0,5,5,2012/12/1,4,Saturday,December
10435,Winter,0,0,1,12,13,2012/12/1,5,Saturday,December
10436,Winter,0,0,7,20,27,2012/12/1,6,Saturday,December
10437,Winter,0,0,7,56,63,2012/12/1,7,Saturday,December
10438,Winter,0,0,11,133,144,2012/12/1,8,Saturday,December
10439,Winter,0,0,34,159,193,2012/12/1,9,Saturday,December
10440,Winter,0,0,45,211,256,2012/12/1,10,Saturday,December
10441,Winter,0,0,74,318,392,2012/12/1,11,Saturday,December
10442,Winter,0,0,119,327,446,2012/12/1,12,Saturday,December
10443,Winter,0,0,123,386,509,2012/12/1,13,Saturday,December
10444,Winter,0,0,110,369,479,2012/12/1,14,Saturday,December
10445,Winter,0,0,113,371,484,2012/12/1,15,Saturday,December
10446,Winter,0,0,89,354,443,2012/12/1,16,Saturday,December
10447,Winter,0,0,50,270,320,2012/12/1,17,Saturday,December
10448,Winter,0,0,42,255,297,2012/12/1,18,Saturday,December
10449,Winter,0,0,30,219,249,2012/12/1,19,Saturday,December
10450,Winter,0,0,28,170,198,2012/12/1,20,Saturday,December
10451,Winter,0,0,23,135,158,2012/12/1,21,Saturday,December
10452,Winter,0,0,17,130,147,2012/12/1,22,Saturday,December
10453,Winter,0,0,10,116,126,2012/12/1,23,Saturday,December
10454,Winter,0,0,9,108,117,2012/12/2,0,Sunday,December
10455,Winter,0,0,10,84,94,2012/12/2,1,Sunday,December
10456,Winter,0,0,2,72,74,2012/12/2,2,Sunday,December
10457,Winter,0,0,4,21,25,2012/12/2,3,Sunday,December
10458,Winter,0,0,1,6,7,2012/12/2,4,Sunday,December
10459,Winter,0,0,1,7,8,2012/12/2,5,Sunday,December
10460,Winter,0,0,1,15,16,2012/12/2,6,Sunday,December
10461,Winter,0,0,5,26,31,2012/12/2,7,Sunday,December
10462,Winter,0,0,12,81,93,2012/12/2,8,Sunday,December
10463,Winter,0,0,37,135,172,2012/12/2,9,Sunday,December
10464,Winter,0,0,63,230,293,2012/12/2,10,Sunday,December
10465,Winter,0,0,81,274,355,2012/12/2,11,Sunday,December
10466,Winter,0,0,111,409,520,2012/12/2,12,Sunday,December
10467,Winter,0,0,84,347,431,2012/12/2,13,Sunday,December
10468,Winter,0,0,142,331,473,2012/12/2,14,Sunday,December
10469,Winter,0,0,106,311,417,2012/12/2,15,Sunday,December
10470,Winter,0,0,85,358,443,2012/12/2,16,Sunday,December
10471,Winter,0,0,59,244,303,2012/12/2,17,Sunday,December
10472,Winter,0,0,25,178,203,2012/12/2,18,Sunday,December
10473,Winter,0,0,16,158,174,2012/12/2,19,Sunday,December
10474,Winter,0,0,12,142,154,2012/12/2,20,Sunday,December
10475,Winter,0,0,8,91,99,2012/12/2,21,Sunday,December
10476,Winter,0,0,11,85,96,2012/12/2,22,Sunday,December
10477,Winter,0,0,7,44,51,2012/12/2,23,Sunday,December
10478,Winter,0,1,3,18,21,2012/12/3,0,Monday,December
10479,Winter,0,1,2,11,13,2012/12/3,1,Monday,December
10480,Winter,0,1,1,9,10,2012/12/3,2,Monday,December
10481,Winter,0,1,2,6,8,2012/12/3,3,Monday,December
10482,Winter,0,1,1,4,5,2012/12/3,4,Monday,December
10483,Winter,0,1,0,38,38,2012/12/3,5,Monday,December
10484,Winter,0,1,2,136,138,2012/12/3,6,Monday,December
10485,Winter,0,1,9,387,396,2012/12/3,7,Monday,December
10486,Winter,0,1,19,712,731,2012/12/3,8,Monday,December
10487,Winter,0,1,19,289,308,2012/12/3,9,Monday,December
10488,Winter,0,1,31,105,136,2012/12/3,10,Monday,December
10489,Winter,0,1,51,182,233,2012/12/3,11,Monday,December
10490,Winter,0,1,40,228,268,2012/12/3,12,Monday,December
10491,Winter,0,1,81,240,321,2012/12/3,13,Monday,December
10492,Winter,0,1,51,209,260,2012/12/3,14,Monday,December
10493,Winter,0,1,58,210,268,2012/12/3,15,Monday,December
10494,Winter,0,1,45,397,442,2012/12/3,16,Monday,December
10495,Winter,0,1,43,665,708,2012/12/3,17,Monday,December
10496,Winter,0,1,26,666,692,2012/12/3,18,Monday,December
10497,Winter,0,1,27,444,471,2012/12/3,19,Monday,December
10498,Winter,0,1,16,284,300,2012/12/3,20,Monday,December
10499,Winter,0,1,14,207,221,2012/12/3,21,Monday,December
10500,Winter,0,1,5,139,144,2012/12/3,22,Monday,December
10501,Winter,0,1,9,93,102,2012/12/3,23,Monday,December
10502,Winter,0,1,6,49,55,2012/12/4,0,Tuesday,December
10503,Winter,0,1,3,22,25,2012/12/4,1,Tuesday,December
10504,Winter,0,1,3,5,8,2012/12/4,2,Tuesday,December
10505,Winter,0,1,1,3,4,2012/12/4,3,Tuesday,December
10506,Winter,0,1,0,7,7,2012/12/4,4,Tuesday,December
10507,Winter,0,1,1,45,46,2012/12/4,5,Tuesday,December
10508,Winter,0,1,3,150,153,2012/12/4,6,Tuesday,December
10509,Winter,0,1,7,495,502,2012/12/4,7,Tuesday,December
10510,Winter,0,1,21,700,721,2012/12/4,8,Tuesday,December
10511,Winter,0,1,19,317,336,2012/12/4,9,Tuesday,December
10512,Winter,0,1,26,130,156,2012/12/4,10,Tuesday,December
10513,Winter,0,1,24,183,207,2012/12/4,11,Tuesday,December
10514,Winter,0,1,39,273,312,2012/12/4,12,Tuesday,December
10515,Winter,0,1,39,233,272,2012/12/4,13,Tuesday,December
10516,Winter,0,1,39,231,270,2012/12/4,14,Tuesday,December
10517,Winter,0,1,56,244,300,2012/12/4,15,Tuesday,December
10518,Winter,0,1,44,391,435,2012/12/4,16,Tuesday,December
10520,Winter,0,1,38,693,731,2012/12/4,18,Tuesday,December
10521,Winter,0,1,46,414,460,2012/12/4,19,Tuesday,December
10522,Winter,0,1,34,272,306,2012/12/4,20,Tuesday,December
10523,Winter,0,1,28,252,280,2012/12/4,21,Tuesday,December
10524,Winter,0,1,26,155,181,2012/12/4,22,Tuesday,December
10525,Winter,0,1,5,91,96,2012/12/4,23,Tuesday,December
10526,Winter,0,1,6,31,37,2012/12/5,0,Wednesday,December
10527,Winter,0,1,0,11,11,2012/12/5,1,Wednesday,December
10528,Winter,0,1,2,7,9,2012/12/5,2,Wednesday,December
10529,Winter,0,1,0,7,7,2012/12/5,3,Wednesday,December
10530,Winter,0,1,1,9,10,2012/12/5,4,Wednesday,December
10531,Winter,0,1,1,48,49,2012/12/5,5,Wednesday,December
10532,Winter,0,1,5,119,124,2012/12/5,6,Wednesday,December
10533,Winter,0,1,9,389,398,2012/12/5,7,Wednesday,December
10535,Winter,0,1,26,362,388,2012/12/5,9,Wednesday,December
10536,Winter,0,1,14,127,141,2012/12/5,10,Wednesday,December
10537,Winter,0,1,11,161,172,2012/12/5,11,Wednesday,December
10538,Winter,0,1,24,208,232,2012/12/5,12,Wednesday,December
10539,Winter,0,1,14,200,214,2012/12/5,13,Wednesday,December
10540,Winter,0,1,39,179,218,2012/12/5,14,Wednesday,December
10541,Winter,0,1,20,265,285,2012/12/5,15,Wednesday,December
10542,Winter,0,1,23,354,377,2012/12/5,16,Wednesday,December
10543,Winter,0,1,29,576,605,2012/12/5,17,Wednesday,December
10544,Winter,0,1,29,580,609,2012/12/5,18,Wednesday,December
10545,Winter,0,1,14,400,414,2012/12/5,19,Wednesday,December
10546,Winter,0,1,19,274,293,2012/12/5,20,Wednesday,December
10547,Winter,0,1,14,184,198,2012/12/5,21,Wednesday,December
10548,Winter,0,1,4,101,105,2012/12/5,22,Wednesday,December
10549,Winter,0,1,5,69,74,2012/12/5,23,Wednesday,December
10550,Winter,0,1,1,43,44,2012/12/6,0,Thursday,December
10551,Winter,0,1,0,16,16,2012/12/6,1,Thursday,December
10552,Winter,0,1,0,9,9,2012/12/6,2,Thursday,December
10553,Winter,0,1,0,2,2,2012/12/6,3,Thursday,December
10554,Winter,0,1,1,8,9,2012/12/6,4,Thursday,December
10555,Winter,0,1,0,32,32,2012/12/6,5,Thursday,December
10556,Winter,0,1,2,122,124,2012/12/6,6,Thursday,December
10557,Winter,0,1,8,381,389,2012/12/6,7,Thursday,December
10558,Winter,0,1,13,646,659,2012/12/6,8,Thursday,December
10559,Winter,0,1,19,257,276,2012/12/6,9,Thursday,December
10560,Winter,0,1,23,122,145,2012/12/6,10,Thursday,December
10561,Winter,0,1,16,162,178,2012/12/6,11,Thursday,December
10562,Winter,0,1,29,206,235,2012/12/6,12,Thursday,December
10563,Winter,0,1,33,212,245,2012/12/6,13,Thursday,December
10564,Winter,0,1,37,175,212,2012/12/6,14,Thursday,December
10565,Winter,0,1,38,232,270,2012/12/6,15,Thursday,December
10566,Winter,0,1,39,292,331,2012/12/6,16,Thursday,December
10567,Winter,0,1,31,586,617,2012/12/6,17,Thursday,December
10568,Winter,0,1,23,542,565,2012/12/6,18,Thursday,December
10569,Winter,0,1,13,360,373,2012/12/6,19,Thursday,December
10570,Winter,0,1,5,222,227,2012/12/6,20,Thursday,December
10571,Winter,0,1,7,184,191,2012/12/6,21,Thursday,December
10572,Winter,0,1,2,131,133,2012/12/6,22,Thursday,December
10573,Winter,0,1,0,93,93,2012/12/6,23,Thursday,December
10574,Winter,0,1,3,45,48,2012/12/7,0,Friday,December
10575,Winter,0,1,2,26,28,2012/12/7,1,Friday,December
10576,Winter,0,1,0,11,11,2012/12/7,2,Friday,December
10577,Winter,0,1,0,5,5,2012/12/7,3,Friday,December
10578,Winter,0,1,0,10,10,2012/12/7,4,Friday,December
10579,Winter,0,1,1,25,26,2012/12/7,5,Friday,December
10580,Winter,0,1,0,84,84,2012/12/7,6,Friday,December
10581,Winter,0,1,3,212,215,2012/12/7,7,Friday,December
10582,Winter,0,1,11,430,441,2012/12/7,8,Friday,December
10583,Winter,0,1,10,291,301,2012/12/7,9,Friday,December
10584,Winter,0,1,16,150,166,2012/12/7,10,Friday,December
10585,Winter,0,1,20,183,203,2012/12/7,11,Friday,December
10586,Winter,0,1,36,204,240,2012/12/7,12,Friday,December
10587,Winter,0,1,23,197,220,2012/12/7,13,Friday,December
10588,Winter,0,1,40,175,215,2012/12/7,14,Friday,December
10589,Winter,0,1,34,269,303,2012/12/7,15,Friday,December
10590,Winter,0,1,39,336,375,2012/12/7,16,Friday,December
10591,Winter,0,1,29,539,568,2012/12/7,17,Friday,December
10592,Winter,0,1,25,473,498,2012/12/7,18,Friday,December
10593,Winter,0,1,15,337,352,2012/12/7,19,Friday,December
10594,Winter,0,1,12,229,241,2012/12/7,20,Friday,December
10595,Winter,0,1,9,162,171,2012/12/7,21,Friday,December
10596,Winter,0,1,15,150,165,2012/12/7,22,Friday,December
10597,Winter,0,1,6,116,122,2012/12/7,23,Friday,December
10598,Winter,0,0,5,98,103,2012/12/8,0,Saturday,December
10599,Winter,0,0,16,84,100,2012/12/8,1,Saturday,December
10600,Winter,0,0,3,67,70,2012/12/8,2,Saturday,December
10601,Winter,0,0,6,23,29,2012/12/8,3,Saturday,December
10602,Winter,0,0,3,9,12,2012/12/8,4,Saturday,December
10603,Winter,0,0,2,4,6,2012/12/8,5,Saturday,December
10604,Winter,0,0,1,19,20,2012/12/8,6,Saturday,December
10605,Winter,0,0,3,36,39,2012/12/8,7,Saturday,December
10606,Winter,0,0,5,106,111,2012/12/8,8,Saturday,December
10607,Winter,0,0,17,153,170,2012/12/8,9,Saturday,December
10608,Winter,0,0,43,244,287,2012/12/8,10,Saturday,December
10609,Winter,0,0,63,341,404,2012/12/8,11,Saturday,December
10610,Winter,0,0,122,364,486,2012/12/8,12,Saturday,December
10611,Winter,0,0,148,399,547,2012/12/8,13,Saturday,December
10612,Winter,0,0,164,378,542,2012/12/8,14,Saturday,December
10613,Winter,0,0,167,374,541,2012/12/8,15,Saturday,December
10614,Winter,0,0,139,368,507,2012/12/8,16,Saturday,December
10615,Winter,0,0,77,268,345,2012/12/8,17,Saturday,December
10616,Winter,0,0,40,264,304,2012/12/8,18,Saturday,December
10617,Winter,0,0,34,212,246,2012/12/8,19,Saturday,December
10618,Winter,0,0,20,162,182,2012/12/8,20,Saturday,December
10619,Winter,0,0,34,175,209,2012/12/8,21,Saturday,December
10620,Winter,0,0,23,137,160,2012/12/8,22,Saturday,December
10621,Winter,0,0,18,144,162,2012/12/8,23,Saturday,December
10622,Winter,0,0,15,103,118,2012/12/9,0,Sunday,December
10623,Winter,0,0,17,85,102,2012/12/9,1,Sunday,December
10624,Winter,0,0,8,70,78,2012/12/9,2,Sunday,December
10625,Winter,0,0,14,34,48,2012/12/9,3,Sunday,December
10626,Winter,0,0,1,11,12,2012/12/9,4,Sunday,December
10627,Winter,0,0,0,8,8,2012/12/9,5,Sunday,December
10628,Winter,0,0,0,6,6,2012/12/9,6,Sunday,December
10629,Winter,0,0,1,22,23,2012/12/9,7,Sunday,December
10630,Winter,0,0,1,68,69,2012/12/9,8,Sunday,December
10631,Winter,0,0,9,94,103,2012/12/9,9,Sunday,December
10632,Winter,0,0,39,180,219,2012/12/9,10,Sunday,December
10633,Winter,0,0,40,210,250,2012/12/9,11,Sunday,December
10634,Winter,0,0,60,255,315,2012/12/9,12,Sunday,December
10635,Winter,0,0,65,220,285,2012/12/9,13,Sunday,December
10636,Winter,0,0,42,190,232,2012/12/9,14,Sunday,December
10637,Winter,0,0,25,200,225,2012/12/9,15,Sunday,December
10638,Winter,0,0,33,220,253,2012/12/9,16,Sunday,December
10639,Winter,0,0,20,209,229,2012/12/9,17,Sunday,December
10640,Winter,0,0,17,181,198,2012/12/9,18,Sunday,December
10641,Winter,0,0,12,110,122,2012/12/9,19,Sunday,December
10642,Winter,0,0,6,102,108,2012/12/9,20,Sunday,December
10643,Winter,0,0,10,86,96,2012/12/9,21,Sunday,December
10644,Winter,0,0,3,75,78,2012/12/9,22,Sunday,December
10645,Winter,0,0,3,48,51,2012/12/9,23,Sunday,December
10646,Winter,0,1,0,20,20,2012/12/10,0,Monday,December
10647,Winter,0,1,0,4,4,2012/12/10,1,Monday,December
10648,Winter,0,1,2,3,5,2012/12/10,2,Monday,December
10649,Winter,0,1,0,4,4,2012/12/10,3,Monday,December
10650,Winter,0,1,3,9,12,2012/12/10,4,Monday,December
10651,Winter,0,1,0,27,27,2012/12/10,5,Monday,December
10652,Winter,0,1,2,121,123,2012/12/10,6,Monday,December
10653,Winter,0,1,3,291,294,2012/12/10,7,Monday,December
10654,Winter,0,1,9,575,584,2012/12/10,8,Monday,December
10655,Winter,0,1,11,273,284,2012/12/10,9,Monday,December
10656,Winter,0,1,12,121,133,2012/12/10,10,Monday,December
10657,Winter,0,1,8,126,134,2012/12/10,11,Monday,December
10658,Winter,0,1,23,150,173,2012/12/10,12,Monday,December
10659,Winter,0,1,30,190,220,2012/12/10,13,Monday,December
10660,Winter,0,1,31,179,210,2012/12/10,14,Monday,December
10661,Winter,0,1,29,207,236,2012/12/10,15,Monday,December
10662,Winter,0,1,37,308,345,2012/12/10,16,Monday,December
10663,Winter,0,1,38,578,616,2012/12/10,17,Monday,December
10664,Winter,0,1,20,544,564,2012/12/10,18,Monday,December
10665,Winter,0,1,18,409,427,2012/12/10,19,Monday,December
10666,Winter,0,1,13,287,300,2012/12/10,20,Monday,December
10667,Winter,0,1,21,224,245,2012/12/10,21,Monday,December
10668,Winter,0,1,11,115,126,2012/12/10,22,Monday,December
10669,Winter,0,1,8,76,84,2012/12/10,23,Monday,December
10670,Winter,0,1,2,29,31,2012/12/11,0,Tuesday,December
10671,Winter,0,1,1,7,8,2012/12/11,1,Tuesday,December
10672,Winter,0,1,0,1,1,2012/12/11,2,Tuesday,December
10673,Winter,0,1,0,3,3,2012/12/11,3,Tuesday,December
10674,Winter,0,1,0,8,8,2012/12/11,4,Tuesday,December
10675,Winter,0,1,1,40,41,2012/12/11,5,Tuesday,December
10676,Winter,0,1,0,118,118,2012/12/11,6,Tuesday,December
10677,Winter,0,1,8,372,380,2012/12/11,7,Tuesday,December
10678,Winter,0,1,16,708,724,2012/12/11,8,Tuesday,December
10679,Winter,0,1,12,322,334,2012/12/11,9,Tuesday,December
10680,Winter,0,1,12,142,154,2012/12/11,10,Tuesday,December
10681,Winter,0,1,28,145,173,2012/12/11,11,Tuesday,December
10682,Winter,0,1,13,213,226,2012/12/11,12,Tuesday,December
10683,Winter,0,1,28,226,254,2012/12/11,13,Tuesday,December
10684,Winter,0,1,19,185,204,2012/12/11,14,Tuesday,December
10685,Winter,0,1,20,250,270,2012/12/11,15,Tuesday,December
10686,Winter,0,1,24,334,358,2012/12/11,16,Tuesday,December
10687,Winter,0,1,21,580,601,2012/12/11,17,Tuesday,December
10688,Winter,0,1,23,523,546,2012/12/11,18,Tuesday,December
10689,Winter,0,1,21,412,433,2012/12/11,19,Tuesday,December
10690,Winter,0,1,9,248,257,2012/12/11,20,Tuesday,December
10691,Winter,0,1,14,193,207,2012/12/11,21,Tuesday,December
10692,Winter,0,1,6,100,106,2012/12/11,22,Tuesday,December
10693,Winter,0,1,4,60,64,2012/12/11,23,Tuesday,December
10694,Winter,0,1,1,33,34,2012/12/12,0,Wednesday,December
10695,Winter,0,1,3,18,21,2012/12/12,1,Wednesday,December
10696,Winter,0,1,5,4,9,2012/12/12,2,Wednesday,December
10697,Winter,0,1,3,7,10,2012/12/12,3,Wednesday,December
10698,Winter,0,1,0,4,4,2012/12/12,4,Wednesday,December
10699,Winter,0,1,0,37,37,2012/12/12,5,Wednesday,December
10700,Winter,0,1,2,126,128,2012/12/12,6,Wednesday,December
10701,Winter,0,1,3,366,369,2012/12/12,7,Wednesday,December
10702,Winter,0,1,18,670,688,2012/12/12,8,Wednesday,December
10703,Winter,0,1,13,272,285,2012/12/12,9,Wednesday,December
10704,Winter,0,1,20,116,136,2012/12/12,10,Wednesday,December
10705,Winter,0,1,24,148,172,2012/12/12,11,Wednesday,December
10706,Winter,0,1,14,218,232,2012/12/12,12,Wednesday,December
10707,Winter,0,1,18,220,238,2012/12/12,13,Wednesday,December
10708,Winter,0,1,34,191,225,2012/12/12,14,Wednesday,December
10709,Winter,0,1,21,207,228,2012/12/12,15,Wednesday,December
10710,Winter,0,1,19,310,329,2012/12/12,16,Wednesday,December
10711,Winter,0,1,21,540,561,2012/12/12,17,Wednesday,December
10712,Winter,0,1,25,515,540,2012/12/12,18,Wednesday,December
10713,Winter,0,1,18,384,402,2012/12/12,19,Wednesday,December
10714,Winter,0,1,25,243,268,2012/12/12,20,Wednesday,December
10715,Winter,0,1,16,186,202,2012/12/12,21,Wednesday,December
10716,Winter,0,1,4,118,122,2012/12/12,22,Wednesday,December
10717,Winter,0,1,3,76,79,2012/12/12,23,Wednesday,December
10718,Winter,0,1,1,31,32,2012/12/13,0,Thursday,December
10719,Winter,0,1,4,19,23,2012/12/13,1,Thursday,December
10720,Winter,0,1,3,5,8,2012/12/13,2,Thursday,December
10721,Winter,0,1,0,2,2,2012/12/13,3,Thursday,December
10722,Winter,0,1,0,8,8,2012/12/13,4,Thursday,December
10723,Winter,0,1,2,31,33,2012/12/13,5,Thursday,December
10724,Winter,0,1,2,112,114,2012/12/13,6,Thursday,December
10725,Winter,0,1,5,380,385,2012/12/13,7,Thursday,December
10726,Winter,0,1,24,655,679,2012/12/13,8,Thursday,December
10727,Winter,0,1,25,300,325,2012/12/13,9,Thursday,December
10728,Winter,0,1,28,139,167,2012/12/13,10,Thursday,December
10729,Winter,0,1,25,164,189,2012/12/13,11,Thursday,December
10730,Winter,0,1,30,252,282,2012/12/13,12,Thursday,December
10731,Winter,0,1,41,230,271,2012/12/13,13,Thursday,December
10732,Winter,0,1,31,211,242,2012/12/13,14,Thursday,December
10733,Winter,0,1,40,240,280,2012/12/13,15,Thursday,December
10734,Winter,0,1,50,356,406,2012/12/13,16,Thursday,December
10735,Winter,0,1,43,507,550,2012/12/13,17,Thursday,December
10736,Winter,0,1,20,446,466,2012/12/13,18,Thursday,December
10737,Winter,0,1,20,328,348,2012/12/13,19,Thursday,December
10738,Winter,0,1,6,235,241,2012/12/13,20,Thursday,December
10739,Winter,0,1,13,200,213,2012/12/13,21,Thursday,December
10740,Winter,0,1,7,141,148,2012/12/13,22,Thursday,December
10741,Winter,0,1,5,115,120,2012/12/13,23,Thursday,December
10742,Winter,0,1,4,43,47,2012/12/14,0,Friday,December
10743,Winter,0,1,0,26,26,2012/12/14,1,Friday,December
10744,Winter,0,1,3,6,9,2012/12/14,2,Friday,December
10745,Winter,0,1,0,12,12,2012/12/14,3,Friday,December
10746,Winter,0,1,1,9,10,2012/12/14,4,Friday,December
10747,Winter,0,1,0,34,34,2012/12/14,5,Friday,December
10748,Winter,0,1,1,112,113,2012/12/14,6,Friday,December
10749,Winter,0,1,3,305,308,2012/12/14,7,Friday,December
10750,Winter,0,1,13,623,636,2012/12/14,8,Friday,December
10751,Winter,0,1,13,330,343,2012/12/14,9,Friday,December
10752,Winter,0,1,28,162,190,2012/12/14,10,Friday,December
10753,Winter,0,1,31,180,211,2012/12/14,11,Friday,December
10754,Winter,0,1,29,244,273,2012/12/14,12,Friday,December
10755,Winter,0,1,39,274,313,2012/12/14,13,Friday,December
10756,Winter,0,1,48,251,299,2012/12/14,14,Friday,December
10757,Winter,0,1,57,252,309,2012/12/14,15,Friday,December
10758,Winter,0,1,45,372,417,2012/12/14,16,Friday,December
10759,Winter,0,1,40,582,622,2012/12/14,17,Friday,December
10760,Winter,0,1,23,432,455,2012/12/14,18,Friday,December
10761,Winter,0,1,17,302,319,2012/12/14,19,Friday,December
10762,Winter,0,1,12,209,221,2012/12/14,20,Friday,December
10763,Winter,0,1,7,165,172,2012/12/14,21,Friday,December
10764,Winter,0,1,4,134,138,2012/12/14,22,Friday,December
10765,Winter,0,1,11,123,134,2012/12/14,23,Friday,December
10766,Winter,0,0,4,90,94,2012/12/15,0,Saturday,December
10767,Winter,0,0,9,86,95,2012/12/15,1,Saturday,December
10768,Winter,0,0,6,63,69,2012/12/15,2,Saturday,December
10769,Winter,0,0,5,18,23,2012/12/15,3,Saturday,December
10770,Winter,0,0,1,5,6,2012/12/15,4,Saturday,December
10771,Winter,0,0,0,3,3,2012/12/15,5,Saturday,December
10772,Winter,0,0,0,11,11,2012/12/15,6,Saturday,December
10773,Winter,0,0,1,47,48,2012/12/15,7,Saturday,December
10774,Winter,0,0,8,111,119,2012/12/15,8,Saturday,December
10775,Winter,0,0,17,203,220,2012/12/15,9,Saturday,December
10776,Winter,0,0,23,250,273,2012/12/15,10,Saturday,December
10777,Winter,0,0,66,327,393,2012/12/15,11,Saturday,December
10778,Winter,0,0,89,364,453,2012/12/15,12,Saturday,December
10779,Winter,0,0,88,368,456,2012/12/15,13,Saturday,December
10780,Winter,0,0,92,334,426,2012/12/15,14,Saturday,December
10781,Winter,0,0,95,352,447,2012/12/15,15,Saturday,December
10782,Winter,0,0,85,328,413,2012/12/15,16,Saturday,December
10783,Winter,0,0,35,274,309,2012/12/15,17,Saturday,December
10784,Winter,0,0,40,232,272,2012/12/15,18,Saturday,December
10785,Winter,0,0,32,225,257,2012/12/15,19,Saturday,December
